"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",10.22,113,0.00368402177811104,47
"AAAA00024","A",10.23,19,0.000619437290124866,47
"AAAA00024","A",10.24,44,0.00143448635607864,47
"AAAA00024","A",10.25,40,0.00130407850552603,47
"AAAA00024","A",10.26,59,0.0019235157956509,47
"AAAA00024","A",10.27,57,0.0018583118703746,47
"AAAA00024","A",10.28,113,0.00368402177811104,47
"AAAA00024","A",10.29,123,0.00401004140449255,47
"AAAA00024","A",10.31,200,0.00652039252763016,47
"AAAA00024","A",10.34,186,0.00606396505069605,47
"AAAA00024","A",10.36,307,0.0100088025299123,47
"AAAA00024","A",10.37,118,0.0038470315913018,47
"AAAA00024","A",10.38,27,0.000880252991230072,47
"AAAA00024","A",10.39,124,0.0040426433671307,47
"AAAA00024","A",10.4,45,0.00146708831871679,47
"AAAA00024","A",10.41,15,0.000489029439572262,47
"AAAA00024","A",10.42,12,0.00039122355165781,47
"AAAA00024","A",10.44,74,0.00241254523522316,47
"AAAA00024","A",10.46,60,0.00195611775828905,47
"AAAA00024","A",10.48,61,0.0019887197209272,47
"AAAA00024","A",10.49,30,0.000978058879144525,47
"AAAA00024","A",10.5,176,0.00573794542431454,47
"AAAA00024","A",10.51,95,0.00309718645062433,47
"AAAA00024","A",10.53,18,0.000586835327486715,47
"AAAA00024","A",10.54,22,0.000717243178039318,47
"AAAA00024","A",10.55,15,0.000489029439572262,47
"AAAA00024","A",10.56,275,0.00896553972549147,47
"AAAA00024","A",10.57,78,0.00254295308577576,47
"AAAA00024","A",10.58,25,0.00081504906595377,47
"AAAA00024","A",10.6,83,0.00270596289896652,47
"AAAA00024","A",10.61,10,0.000326019626381508,47
"AAAA00024","A",10.64,29,0.000945456916506374,47
"AAAA00024","A",10.66,95,0.00309718645062433,47
"AAAA00024","A",10.69,80,0.00260815701105207,47
"AAAA00024","A",10.7,253,0.00824829654745216,47
"AAAA00024","A",10.71,4,0.000130407850552603,47
"AAAA00024","A",10.72,69,0.00224953542203241,47
"AAAA00024","A",10.76,145,0.00472728458253187,47
"AAAA00024","A",10.77,45,0.00146708831871679,47
"AAAA00024","A",10.78,189,0.0061617709386105,47
"AAAA00024","A",10.79,20,0.000652039252763016,47
"AAAA00024","A",10.8,33,0.00107586476705898,47
"AAAA00024","A",10.81,17,0.000554233364848564,47
"AAAA00024","A",10.84,26,0.000847651028591921,47
"AAAA00024","A",10.85,42,0.00136928243080233,47
"AAAA00024","A",10.87,191,0.00622697486388681,47
"AAAA00024","A",10.88,135,0.00440126495615036,47
"AAAA00024","A",10.89,119,0.00387963355393995,47
"AAAA00024","A",10.91,36,0.00117367065497343,47
"AAAA00024","A",10.92,295,0.00961757897825449,47
"AAAA00024","A",10.93,171,0.00557493561112379,47
"AAAA00024","A",10.95,268,0.00873732598702442,47
"AAAA00024","A",10.96,81,0.00264075897369022,47
"AAAA00024","A",10.99,38,0.00123887458024973,47
"AAAA00024","A",11.01,242,0.0078896749584325,47
"AAAA00024","A",11.03,70,0.00228213738467056,47
"AAAA00024","A",11.04,213,0.00694421804192612,47
"AAAA00024","A",11.05,121,0.00394483747921625,47
"AAAA00024","A",11.08,162,0.00528151794738043,47
"AAAA00024","A",11.09,122,0.0039774394418544,47
"AAAA00024","A",11.1,28,0.000912854953868223,47
"AAAA00024","A",11.11,177,0.00577054738695269,47
"AAAA00024","A",11.12,121,0.00394483747921625,47
"AAAA00024","A",11.13,42,0.00136928243080233,47
"AAAA00024","A",11.14,338,0.011019463371695,47
"AAAA00024","A",11.17,42,0.00136928243080233,47
"AAAA00024","A",11.18,24,0.00078244710331562,47
"AAAA00024","A",11.2,7,0.000228213738467056,47
"AAAA00024","A",11.23,13,0.000423825514295961,47
"AAAA00024","A",11.24,30,0.000978058879144525,47
"AAAA00024","A",11.27,193,0.00629217878916311,47
"AAAA00024","A",11.28,14,0.000456427476934111,47
"AAAA00024","A",11.3,14,0.000456427476934111,47
"AAAA00024","A",11.31,745,0.0242884621654224,47
"AAAA00024","A",11.32,37,0.00120627261761158,47
"AAAA00024","A",11.33,65,0.0021191275714798,47
"AAAA00024","A",11.34,67,0.0021843314967561,47
"AAAA00024","A",11.35,207,0.00674860626609722,47
"AAAA00024","A",11.42,33,0.00107586476705898,47
"AAAA00024","A",11.43,26,0.000847651028591921,47
"AAAA00024","A",11.45,10,0.000326019626381508,47
"AAAA00024","A",11.56,33,0.00107586476705898,47
"AAAA00024","A",11.6,229,0.00746584944413654,47
"AAAA00024","A",12.08,39,0.00127147654288788,47
"AAAA00024","B",5.56,34,0.00110846672969713,47
"AAAA00024","B",7.12,14,0.000456427476934111,47
"AAAA00024","B",7.25,1,3.26019626381508e-05,47
"AAAA00024","B",7.28,132,0.00430345906823591,47
"AAAA00024","B",7.29,28,0.000912854953868223,47
"AAAA00024","B",7.34,30,0.000978058879144525,47
"AAAA00024","B",7.46,17,0.000554233364848564,47
"AAAA00024","B",7.5,8,0.000260815701105207,47
"AAAA00024","B",7.62,15,0.000489029439572262,47
"AAAA00024","B",7.72,83,0.00270596289896652,47
"AAAA00024","B",7.73,22,0.000717243178039318,47
"AAAA00024","B",7.74,57,0.0018583118703746,47
"AAAA00024","B",7.75,41,0.00133668046816418,47
"AAAA00024","B",7.79,19,0.000619437290124866,47
"AAAA00024","B",7.82,121,0.00394483747921625,47
"AAAA00024","B",7.84,16,0.000521631402210413,47
"AAAA00024","B",7.87,1,3.26019626381508e-05,47
"AAAA00024","B",7.88,16,0.000521631402210413,47
"AAAA00024","B",7.9,47,0.00153229224399309,47
"AAAA00024","B",7.92,52,0.00169530205718384,47
"AAAA00024","B",7.93,50,0.00163009813190754,47
"AAAA00024","B",7.94,38,0.00123887458024973,47
"AAAA00024","B",7.95,24,0.00078244710331562,47
"AAAA00024","B",7.96,82,0.00267336093632837,47
"AAAA00024","B",7.97,61,0.0019887197209272,47
"AAAA00024","B",8,40,0.00130407850552603,47
"AAAA00024","B",8.01,8,0.000260815701105207,47
"AAAA00024","B",8.04,39,0.00127147654288788,47
"AAAA00024","B",8.06,15,0.000489029439572262,47
"AAAA00024","B",8.07,26,0.000847651028591921,47
"AAAA00024","B",8.08,85,0.00277116682424282,47
"AAAA00024","B",8.09,9,0.000293417663743357,47
"AAAA00024","B",8.1,30,0.000978058879144525,47
"AAAA00024","B",8.12,8,0.000260815701105207,47
"AAAA00024","B",8.13,25,0.00081504906595377,47
"AAAA00024","B",8.16,16,0.000521631402210413,47
"AAAA00024","B",8.17,18,0.000586835327486715,47
"AAAA00024","B",8.18,57,0.0018583118703746,47
"AAAA00024","B",8.21,11,0.000358621589019659,47
"AAAA00024","B",8.23,7,0.000228213738467056,47
"AAAA00024","B",8.27,52,0.00169530205718384,47
"AAAA00024","B",8.28,156,0.00508590617155153,47
"AAAA00024","B",8.29,91,0.00296677860007172,47
"AAAA00024","B",8.3,20,0.000652039252763016,47
"AAAA00024","B",8.31,43,0.00140188439344049,47
"AAAA00024","B",8.32,14,0.000456427476934111,47
"AAAA00024","B",8.33,32,0.00104326280442083,47
"AAAA00024","B",8.35,189,0.0061617709386105,47
"AAAA00024","B",8.37,65,0.0021191275714798,47
"AAAA00024","B",8.38,20,0.000652039252763016,47
"AAAA00024","B",8.39,315,0.0102696182310175,47
"AAAA00024","B",8.4,18,0.000586835327486715,47
"AAAA00024","B",8.42,14,0.000456427476934111,47
"AAAA00024","B",8.43,71,0.00231473934730871,47
"AAAA00024","B",8.44,111,0.00361881785283474,47
"AAAA00024","B",8.46,7,0.000228213738467056,47
"AAAA00024","B",8.47,60,0.00195611775828905,47
"AAAA00024","B",8.48,40,0.00130407850552603,47
"AAAA00024","B",8.49,149,0.00485769243308447,47
"AAAA00024","B",8.53,44,0.00143448635607864,47
"AAAA00024","B",8.55,27,0.000880252991230072,47
"AAAA00024","B",8.56,86,0.00280376878688097,47
"AAAA00024","B",8.57,209,0.00681381019137352,47
"AAAA00024","B",8.58,15,0.000489029439572262,47
"AAAA00024","B",8.6,92,0.00299938056270988,47
"AAAA00024","B",8.61,181,0.0059009552375053,47
"AAAA00024","B",8.62,37,0.00120627261761158,47
"AAAA00024","B",8.64,28,0.000912854953868223,47
"AAAA00024","B",8.66,85,0.00277116682424282,47
"AAAA00024","B",8.67,71,0.00231473934730871,47
"AAAA00024","B",8.69,598,0.0194959736576142,47
"AAAA00024","B",8.7,154,0.00502070224627523,47
"AAAA00024","B",8.71,72,0.00234734130994686,47
"AAAA00024","B",8.72,23,0.000749845140677469,47
"AAAA00024","B",8.73,569,0.0185505167411078,47
"AAAA00024","B",8.74,31,0.00101066084178268,47
"AAAA00024","B",8.77,282,0.00919375346395853,47
"AAAA00024","B",8.78,19,0.000619437290124866,47
"AAAA00024","B",8.79,30,0.000978058879144525,47
"AAAA00024","B",8.8,46,0.00149969028135494,47
"AAAA00024","B",8.81,132,0.00430345906823591,47
"AAAA00024","B",8.82,61,0.0019887197209272,47
"AAAA00024","B",8.83,43,0.00140188439344049,47
"AAAA00024","B",8.84,24,0.00078244710331562,47
"AAAA00024","B",8.85,28,0.000912854953868223,47
"AAAA00024","B",8.86,158,0.00515111009682783,47
"AAAA00024","B",8.87,55,0.00179310794509829,47
"AAAA00024","B",8.88,287,0.00935676327714929,47
"AAAA00024","B",8.89,9,0.000293417663743357,47
"AAAA00024","B",8.9,163,0.00531411991001858,47
"AAAA00024","B",8.91,98,0.00319499233853878,47
"AAAA00024","B",8.93,117,0.00381442962866365,47
"AAAA00024","B",8.94,43,0.00140188439344049,47
"AAAA00024","B",8.95,63,0.0020539236462035,47
"AAAA00024","B",8.96,170,0.00554233364848564,47
"AAAA00024","B",8.97,7,0.000228213738467056,47
"AAAA00024","B",8.98,74,0.00241254523522316,47
"AAAA00024","B",8.99,153,0.00498810028363708,47
"AAAA00024","B",9,48,0.00156489420663124,47
"AAAA00024","B",9.01,116,0.00378182766602549,47
"AAAA00024","B",9.02,252,0.00821569458481401,47
"AAAA00024","B",9.03,259,0.00844390832328106,47
"AAAA00024","B",9.04,159,0.00518371205946598,47
"AAAA00024","B",9.06,98,0.00319499233853878,47
"AAAA00024","B",9.08,80,0.00260815701105207,47
"AAAA00024","B",9.09,6,0.000195611775828905,47
"AAAA00024","B",9.1,16,0.000521631402210413,47
"AAAA00024","B",9.11,6,0.000195611775828905,47
"AAAA00024","B",9.12,65,0.0021191275714798,47
"AAAA00024","B",9.13,534,0.0174094480487725,47
"AAAA00024","B",9.14,203,0.00661819841554462,47
"AAAA00024","B",9.15,248,0.0080852867342614,47
"AAAA00024","B",9.16,170,0.00554233364848564,47
"AAAA00024","B",9.17,213,0.00694421804192612,47
"AAAA00024","B",9.18,15,0.000489029439572262,47
"AAAA00024","B",9.2,297,0.00968278290353079,47
"AAAA00024","B",9.21,169,0.00550973168584749,47
"AAAA00024","B",9.23,69,0.00224953542203241,47
"AAAA00024","B",9.24,404,0.0131711929058129,47
"AAAA00024","B",9.27,470,0.0153229224399309,47
"AAAA00024","B",9.28,160,0.00521631402210413,47
"AAAA00024","B",9.3,119,0.00387963355393995,47
"AAAA00024","B",9.31,155,0.00505330420891338,47
"AAAA00024","B",9.32,125,0.00407524532976885,47
"AAAA00024","B",9.33,317,0.0103348221562938,47
"AAAA00024","B",9.35,85,0.00277116682424282,47
"AAAA00024","B",9.38,238,0.00775926710787989,47
"AAAA00024","B",9.39,63,0.0020539236462035,47
"AAAA00024","B",9.4,62,0.00202132168356535,47
"AAAA00024","B",9.41,135,0.00440126495615036,47
"AAAA00024","B",9.42,106,0.00345580803964399,47
"AAAA00024","B",9.43,8,0.000260815701105207,47
"AAAA00024","B",9.44,444,0.014475271411339,47
"AAAA00024","B",9.45,949,0.0309392625436051,47
"AAAA00024","B",9.46,1,3.26019626381508e-05,47
"AAAA00024","B",9.47,75,0.00244514719786131,47
"AAAA00024","B",9.48,13,0.000423825514295961,47
"AAAA00024","B",9.49,14,0.000456427476934111,47
"AAAA00024","B",9.5,223,0.00727023766830763,47
"AAAA00024","B",9.52,129,0.00420565318032145,47
"AAAA00024","B",9.54,150,0.00489029439572262,47
"AAAA00024","B",9.55,213,0.00694421804192612,47
"AAAA00024","B",9.56,115,0.00374922570338734,47
"AAAA00024","B",9.57,171,0.00557493561112379,47
"AAAA00024","B",9.58,90,0.00293417663743357,47
"AAAA00024","B",9.59,215,0.00700942196720243,47
"AAAA00024","B",9.6,531,0.0173116421608581,47
"AAAA00024","B",9.61,274,0.00893293776285332,47
"AAAA00024","B",9.63,250,0.0081504906595377,47
"AAAA00024","B",9.64,22,0.000717243178039318,47
"AAAA00024","B",9.65,23,0.000749845140677469,47
"AAAA00024","B",9.66,461,0.0150295047761875,47
"AAAA00024","B",9.67,50,0.00163009813190754,47
"AAAA00024","B",9.69,115,0.00374922570338734,47
"AAAA00024","B",9.7,123,0.00401004140449255,47
"AAAA00024","B",9.71,21,0.000684641215401167,47
"AAAA00024","B",9.72,91,0.00296677860007172,47
"AAAA00024","B",9.73,249,0.00811788869689955,47
"AAAA00024","B",9.74,83,0.00270596289896652,47
"AAAA00024","B",9.77,23,0.000749845140677469,47
"AAAA00024","B",9.78,20,0.000652039252763016,47
"AAAA00024","B",9.79,172,0.00560753757376194,47
"AAAA00024","B",9.8,53,0.00172790401982199,47
"AAAA00024","B",9.81,13,0.000423825514295961,47
"AAAA00024","B",9.82,8,0.000260815701105207,47
"AAAA00024","B",9.84,123,0.00401004140449255,47
"AAAA00024","B",9.85,142,0.00462947869461742,47
"AAAA00024","B",9.86,123,0.00401004140449255,47
"AAAA00024","B",9.87,100,0.00326019626381508,47
"AAAA00024","B",9.88,456,0.0148664949629968,47
"AAAA00024","B",9.89,24,0.00078244710331562,47
"AAAA00024","B",9.9,96,0.00312978841326248,47
"AAAA00024","B",9.91,256,0.00834610243536661,47
"AAAA00024","B",9.94,92,0.00299938056270988,47
"AAAA00024","B",9.95,424,0.0138232321585759,47
"AAAA00024","B",9.96,79,0.00257555504841391,47
"AAAA00024","B",9.97,133,0.00433606103087406,47
"AAAA00024","B",9.99,339,0.0110520653343331,47
"AAAA00024","B",10.01,90,0.00293417663743357,47
"AAAA00024","B",10.02,56,0.00182570990773645,47
"AAAA00024","B",10.03,205,0.00668340234082092,47
"AAAA00024","B",10.04,534,0.0174094480487725,47
"AAAA00024","B",10.06,29,0.000945456916506374,47
"AAAA00024","B",10.07,89,0.00290157467479542,47
"AAAA00024","B",10.08,39,0.00127147654288788,47
"AAAA00024","B",10.09,36,0.00117367065497343,47
"AAAA00024","B",10.1,25,0.00081504906595377,47
"AAAA00024","B",10.11,12,0.00039122355165781,47
"AAAA00024","B",10.14,290,0.00945456916506374,47
"AAAA00024","B",10.17,102,0.00332540018909138,47
"AAAA00024","B",10.18,169,0.00550973168584749,47
"AAAA00024","B",10.19,33,0.00107586476705898,47
"AAAA00024","B",10.22,113,0.00368402177811104,47
"AAAA00024","B",10.23,19,0.000619437290124866,47
"AAAA00024","B",10.24,44,0.00143448635607864,47
"AAAA00024","B",10.25,40,0.00130407850552603,47
"AAAA00024","B",10.26,59,0.0019235157956509,47
"AAAA00024","B",10.27,57,0.0018583118703746,47
"AAAA00024","B",10.28,113,0.00368402177811104,47
"AAAA00024","B",10.29,123,0.00401004140449255,47
"AAAA00024","B",10.31,200,0.00652039252763016,47
"AAAA00024","B",10.34,186,0.00606396505069605,47
"AAAA00024","B",10.36,307,0.0100088025299123,47
"AAAA00024","B",10.37,118,0.0038470315913018,47
"AAAA00024","B",10.38,27,0.000880252991230072,47
"AAAA00024","B",10.39,124,0.0040426433671307,47
"AAAA00024","B",10.4,45,0.00146708831871679,47
"AAAA00024","B",10.41,15,0.000489029439572262,47
"AAAA00024","B",10.42,12,0.00039122355165781,47
"AAAA00024","B",10.44,74,0.00241254523522316,47
"AAAA00024","B",10.46,60,0.00195611775828905,47
"AAAA00024","B",10.48,61,0.0019887197209272,47
"AAAA00024","B",10.49,30,0.000978058879144525,47
"AAAA00024","B",10.5,176,0.00573794542431454,47
"AAAA00024","B",10.51,95,0.00309718645062433,47
"AAAA00024","B",10.53,18,0.000586835327486715,47
"AAAA00024","B",10.54,22,0.000717243178039318,47
"AAAA00024","B",10.55,15,0.000489029439572262,47
"AAAA00024","B",10.56,275,0.00896553972549147,47
"AAAA00024","B",10.57,78,0.00254295308577576,47
"AAAA00024","B",10.58,25,0.00081504906595377,47
"AAAA00024","B",10.6,83,0.00270596289896652,47
"AAAA00024","B",10.61,10,0.000326019626381508,47
"AAAA00024","B",10.64,29,0.000945456916506374,47
"AAAA00024","B",10.66,95,0.00309718645062433,47
"AAAA00024","B",10.69,80,0.00260815701105207,47
"AAAA00024","B",10.7,253,0.00824829654745216,47
"AAAA00024","B",10.71,4,0.000130407850552603,47
"AAAA00024","B",10.72,69,0.00224953542203241,47
"AAAA00024","B",10.76,145,0.00472728458253187,47
"AAAA00024","B",10.77,45,0.00146708831871679,47
"AAAA00024","B",10.78,189,0.0061617709386105,47
"AAAA00024","B",10.79,20,0.000652039252763016,47
"AAAA00024","B",10.8,33,0.00107586476705898,47
"AAAA00024","B",10.81,17,0.000554233364848564,47
"AAAA00024","B",10.84,26,0.000847651028591921,47
"AAAA00024","B",10.85,42,0.00136928243080233,47
"AAAA00024","B",10.87,191,0.00622697486388681,47
"AAAA00024","B",10.88,135,0.00440126495615036,47
"AAAA00024","B",10.89,119,0.00387963355393995,47
